time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
185300,2021-02-26 22:57:44,38.925977759277,-76.6332052542844,0.656168,,,128.31964682276,0,0.447388,19.3312670228,11,4,15.378,128.31964682276,0.656168,1.3645334,19.4235898604,0,-0.447388,0,286.3, 0.5, 0.9,0,0,1024,1024,1029,1024,286.8,-20.2,70,3.862,3.867,3.863,3.846,0,0,13.898,96.71,128.31964682276,0.656168,32,GPSNovice,
185400,2021-02-26 22:57:44,38.9259776631773,-76.6332051373392,0.656168,,,128.31964682276,0,0.447388,19.3629599372,10,4,15.378,128.31964682276,0.656168,1.3645334,19.4235898604,0,-0.447388,0,286.3, 1, 0.8,0,0,1024,1024,1029,1024,286.8,-20.2,70,3.862,3.867,3.863,3.846,0,0,13.898,96.71,128.31964682276,0.656168,32,GPSNovice,
185500,2021-02-26 22:57:44,38.9259776601491,-76.6332052933945,0.656168,,,128.31964682276,0,0.223694,19.3186685972,10,4,15.378,128.31964682276,0.656168,1.3645334,19.4235898604,0,-0.223694,0,286.4, 1.3, 1,0,0,1024,1024,1029,1024,286.8,-20.2,70,3.862,3.867,3.863,3.846,0,0,13.898,96.71,128.31964682276,0.656168,32,GPSNovice,
185600,2021-02-26 22:57:44,38.9259774804364,-76.6332048879939,0.656168,,,128.31964682276,0,0,19.4310701756,10,4,15.378,128.31964682276,0.656168,1.3645334,19.4310701756,0,0,0,286.4, 1.1, 1,0,0,1024,1024,1029,1024,286.8,-20.2,70,3.862,3.867,3.863,3.846,0,0,13.898,96.71,128.31964682276,0.656168,32,GPSNovice,
185700,2021-02-26 22:57:44,38.9259774436263,-76.6332048254912,0.656168,,,128.31964682276,0,0,19.4482945856,10,4,15.378,128.31964682276,0.656168,1.3645334,19.4482945856,0,0,0,286.4, 0.8, 1.1,0,0,1024,1024,1030,1024,286.8,-20.2,70,3.862,3.867,3.863,3.846,0,0,13.898,96.71,128.31964682276,0.656168,32,GPSNovice,
185800,2021-02-26 22:57:44,38.9259773379996,-76.6332044142579,0.656168,,,128.31964682276,0,0,19.5635504948,10,4,15.378,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,286.4, 0.5, 1,0,0,1024,1024,1088,1037,286.8,-20.2,70,3.862,3.867,3.863,3.846,0,0,13.898,96.71,128.31964682276,0.656168,32,GPSNovice,
185900,2021-02-26 22:57:45,38.9259773463073,-76.6332044264231,0.656168,,,128.31964682276,0,0,19.560204038,10,4,15.378,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,286.4, 0.4, 1.1,0,0,1024,1024,1114,1116,286.8,-20.2,70,3.862,3.867,3.863,3.846,0,0,13.898,96.71,128.31964682276,0.656168,32,GPSNovice,
186000,2021-02-26 22:57:45,38.9259772655794,-76.6332044381705,0.656168,,,128.31964682276,0,0,19.5558733292,10,4,15.378,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,286.4, 0.5, 1,0,0,1024,1024,1101,1130,287.4,-20.2,70,3.862,3.867,3.863,3.846,0,0,13.898,96.71,128.31964682276,0.656168,32,GPSNovice,
186100,2021-02-26 22:57:45,38.9259772812019,-76.6332044691695,0.656168,,,128.31964682276,0,0,19.5472775284,10,4,15.378,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,286.7, 0.7, 0.9,0,0,1024,1024,1090,1141,287.4,-20.2,70,3.862,3.867,3.863,3.846,0,0,13.898,96.71,128.31964682276,0.656168,32,GPSNovice,
186200,2021-02-26 22:57:45,38.925977190826,-76.6332044938289,0.656168,,,128.31964682276,0,0,19.539206662,9,4,15.378,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,287.1, 0.8, 1,0,0,1024,1024,1088,1162,287.9,-20.2,70,3.862,3.867,3.863,3.846,0,0,13.898,96.71,128.31964682276,0.656168,32,GPSNovice,
186300,2021-02-26 22:57:45,38.9259771937148,-76.6332044970193,0.656168,,,128.31964682276,0,0,19.5383208352,9,4,15.378,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,287.6, 0.8, 1.1,0,0,1024,1024,1077,1181,288.5,-20.2,70,3.862,3.867,3.863,3.846,0,0,13.898,96.71,128.31964682276,0.656168,32,GPSNovice,
186400,2021-02-26 22:57:45,38.9259768985549,-76.6332046880467,0.656168,,,128.31964682276,0,0,19.480971752,9,4,15.378,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,288.3, 0.8, 1.1,0,0,1024,1024,1074,1203,290.2,-20.2,70,3.862,3.867,3.863,3.846,0,0,13.898,96.71,128.31964682276,0.656168,32,GPSNovice,
186500,2021-02-26 22:57:45,38.9259768982514,-76.6332046773374,0.656168,,,128.31964682276,0,0,19.4840229332,9,4,15.378,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,289, 0.8, 1,0,0,1024,1024,1049,1254,291.2,-20.2,70,3.862,3.867,3.863,3.846,0,0,13.898,96.71,128.31964682276,0.656168,32,GPSNovice,
186600,2021-02-26 22:57:45,38.9259769013604,-76.6332047781021,0.656168,,,128.31964682276,0,0,19.4554468168,9,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,290, 0.9, 1.1,0,0,1024,1024,1041,1266,292.5,-20.2,70,3.861,3.865,3.862,3.845,0,0,13.664,96.71,128.31964682276,0.656168,32,GPSNovice,
186700,2021-02-26 22:57:45,38.9259769026848,-76.6332047809685,0.656168,,,128.31964682276,0,0,19.4546594152,9,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,291.2, 0.9, 1,0,0,1024,1024,1046,1269,293.8,-20.2,70,3.861,3.865,3.862,3.845,0,0,13.664,96.71,128.31964682276,0.656168,32,GPSNovice,
186800,2021-02-26 22:57:45,38.9259768067065,-76.6332049879043,0.656168,,,128.31964682276,0,0,19.3950465524,9,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,292.6, 0.9, 0.9,0,0,1024,1024,1048,1281,295.1,-20.2,70,3.861,3.865,3.862,3.845,0,0,13.664,96.71,128.31964682276,0.656168,32,GPSNovice,
186900,2021-02-26 22:57:46,38.9259767958358,-76.6332050072831,0.656168,,,128.31964682276,0,0,19.389436316,9,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,294.1, 1, 1,0,0,1024,1024,1044,1302,296.5,-20.2,70,3.861,3.865,3.862,3.845,0,0,13.664,96.71,128.31964682276,0.656168,32,GPSNovice,
187000,2021-02-26 22:57:46,38.9259766906546,-76.6332051271817,0.656168,,,128.31964682276,0,0,19.35449537,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,295.6, 1.2, 1.2,0,0,1024,1024,1036,1327,298.1,-20.2,70,3.861,3.865,3.862,3.845,0,0,13.664,96.71,128.31964682276,0.656168,32,GPSNovice,
187100,2021-02-26 22:57:46,38.9259766757025,-76.63320513648,0.656168,,,128.31964682276,0,0,19.3517394644,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,297.2, 1.2, 1.4,0,0,1024,1024,1043,1326,299.7,-20.2,70,3.861,3.865,3.862,3.845,0,0,13.664,96.71,128.31964682276,0.656168,32,GPSNovice,
187200,2021-02-26 22:57:46,38.925976571497,-76.6332051959071,0.656168,,,128.31964682276,0,0,19.3340557368,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,298.9, 0.8, 1.3,0,0,1024,1024,1049,1330,301.4,-20.3,70,3.861,3.865,3.862,3.845,0,0,13.664,96.71,128.31964682276,0.656168,32,GPSNovice,
187300,2021-02-26 22:57:46,38.925976606625,-76.6332051348802,0.656168,,,128.31964682276,0,0,19.3516410392,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,300.7, 0.5, 1,0,0,1024,1024,1048,1329,303,-20.2,70,3.861,3.865,3.862,3.845,0,0,13.664,96.71,128.31964682276,0.656168,32,GPSNovice,
187400,2021-02-26 22:57:46,38.9259765162443,-76.6332052991011,0.656168,,,128.31964682276,0,0,19.3043641348,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,302.5, 0.4, 0.8,0,0,1024,1024,1047,1326,304.7,-20.2,70,3.861,3.865,3.862,3.845,0,0,13.664,96.71,128.31964682276,0.656168,32,GPSNovice,
187500,2021-02-26 22:57:46,38.9259765209714,-76.633205325832,0.656168,,,128.31964682276,0,0,19.2968182028,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,304.3, 0.5, 0.8,0,0,1024,1024,1047,1322,306.4,-20.2,70,3.861,3.865,3.862,3.845,0,0,13.664,96.71,128.31964682276,0.656168,32,GPSNovice,
187600,2021-02-26 22:57:46,38.9259765153982,-76.6332053478056,0.656168,,,128.31964682276,0,0,19.2905517984,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,306.1, 0.6, 0.9,0,0,1024,1024,1046,1309,308.1,-20.2,70,3.858,3.861,3.859,3.842,0,0,13.81,96.71,128.31964682276,0.656168,32,GPSNovice,
187700,2021-02-26 22:57:46,38.9259765146059,-76.6332053603021,0.656168,,,128.31964682276,0,0,19.2869756828,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,308, 0.5, 1.1,0,0,1024,1024,1032,1213,309.8,-20.2,70,3.858,3.861,3.859,3.842,0,0,13.81,96.71,128.31964682276,0.656168,32,GPSNovice,
187800,2021-02-26 22:57:46,38.9259761086123,-76.6332054611962,0.656168,,,128.31964682276,0,0,19.2560373616,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,309.7, 0.5, 1,0,0,1024,1049,1032,1219,311,-20.2,70,3.858,3.861,3.859,3.842,0,0,13.81,96.71,128.31964682276,0.656168,32,GPSNovice,
187900,2021-02-26 22:57:47,38.925976111994,-76.6332054512512,0.656168,,,128.31964682276,0,0,19.258858884,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,311, 0.5, 0.9,0,0,1024,1111,1032,1242,312.1,-20.2,70,3.858,3.861,3.859,3.842,0,0,13.81,96.71,128.31964682276,0.656168,32,GPSNovice,
188000,2021-02-26 22:57:47,38.9259759160325,-76.6332054494615,0.656168,,,128.31964682276,0,0,19.2586292252,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,312.1, 0.4, 0.9,0,0,1024,1147,1031,1244,313.4,-20.2,70,3.858,3.861,3.859,3.842,0,0,13.81,96.71,128.31964682276,0.656168,32,GPSNovice,
188100,2021-02-26 22:57:47,38.925975914702,-76.6332054491035,0.656168,,,128.31964682276,0,0,19.2587276504,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,313.4, 0.3, 1.6,0,0,1024,1153,1031,1237,314.7,-20.2,70,3.858,3.861,3.859,3.842,0,0,13.81,96.71,128.31964682276,0.656168,32,GPSNovice,
188200,2021-02-26 22:57:47,38.9259756258181,-76.6332054524624,0.656168,,,128.31964682276,0,0,19.257218464,11,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,314.7, 0.4, 2.5,0,0,1024,1155,1029,1232,316,-20.2,70,3.858,3.861,3.859,3.842,0,0,13.81,96.71,128.31964682276,0.656168,32,GPSNovice,
188300,2021-02-26 22:57:47,38.9259756490207,-76.6332054343526,0.656168,,,128.31964682276,0,0,19.2623693828,11,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,315.9, 0.5, 2.6,0,0,1024,1164,1029,1219,317.2,-20.2,70,3.858,3.861,3.859,3.842,0,0,13.81,96.71,128.31964682276,0.656168,32,GPSNovice,
188400,2021-02-26 22:57:47,38.9259753854185,-76.6332055052251,0.656168,,,128.31964682276,0,0,19.2421922168,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,317.1, 0.6, 2.9,0,0,1024,1172,1029,1102,318.3,-20.2,70,3.858,3.861,3.859,3.842,0,0,13.81,96.71,128.31964682276,0.656168,32,GPSNovice,
188500,2021-02-26 22:57:47,38.9259754140491,-76.6332054700462,0.656168,,,128.31964682276,0,0,19.2521659704,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,318.1, 0.5, 3.1,0,0,1024,1156,1029,1024,319.1,-20.2,70,3.858,3.861,3.859,3.842,0,0,13.81,96.71,128.31964682276,0.656168,32,GPSNovice,
188600,2021-02-26 22:57:47,38.9259753274897,-76.6332054439227,0.656168,,,128.31964682276,0,0,19.2596462856,11,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,318.6, 0.5, 3.4,0,0,1024,1145,1030,1024,319,-20.2,70,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.31964682276,0.656168,32,GPSNovice,
188700,2021-02-26 22:57:47,38.925975345508,-76.6332054107949,0.656168,,,128.31964682276,0,0,19.269029488,11,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,318.8, 0.4, 3.2,0,0,1024,1147,1029,1024,319,-20.2,70,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.31964682276,0.656168,32,GPSNovice,
188800,2021-02-26 22:57:47,38.925975151805,-76.6332054904738,0.656168,,,128.31964682276,0,0.223694,19.246719776,11,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0.223694,0,0,318.9, 0.4, 2.8,0,0,1024,1032,1029,1024,319,-20.2,70,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.31964682276,0.656168,32,GPSNovice,
188900,2021-02-26 22:57:48,38.9259752139409,-76.6332054508943,0.656168,,,128.31964682276,0,0,19.2578090152,11,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,319, 0.4, 2.9,0,0,1024,1024,1136,1024,319,-20.2,70,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.31964682276,0.656168,32,GPSNovice,
189000,2021-02-26 22:57:48,38.9259752970609,-76.6332053827881,0.656168,,,128.31964682276,0,0,19.2770347376,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,319.1, 0.4, 2.3,0,0,1024,1024,1310,1024,319,-20.2,70,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.31964682276,0.656168,32,GPSNovice,
189100,2021-02-26 22:57:48,38.9259753504663,-76.6332053646986,0.656168,,,128.31964682276,0,0,19.2820872312,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,319.1, 0.3, 1.2,0,0,1024,1024,1362,1024,319,-20.2,70,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.31964682276,0.656168,32,GPSNovice,
189200,2021-02-26 22:57:48,38.9259752217574,-76.6332052881261,0.656168,,,128.31964682276,0,0,19.3040032424,10,4,15.351,128.31964682276,0.656168,1.3645334,19.5635504948,0,0,0,319.1, 0.5, 0.9,0,0,1024,1024,1340,1024,319,-20.2,70,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.31964682276,0.656168,32,GPSNovice,
189300,2021-02-26 22:57:48,38.9259751882224,-76.6332053474916,0.984252,,,128.64773082276,0,0,19.28723815,10,4,15.351,128.64773082276,0.984252,1.3645334,19.5635504948,0,0,-0.223694,319.1, 0.5, 0.8,0,0,1024,1024,1028,1024,319,-20.2,70,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.64773082276,0.984252,32,GPSNovice,
189400,2021-02-26 22:57:48,38.925974968255,-76.6332052883827,0.984252,,,128.64773082276,0,0,19.304626602,10,4,15.351,128.64773082276,0.984252,1.3645334,19.5635504948,0,0,-0.223694,319.1, 0.5, 1,0,0,1024,1024,1029,1024,319,-20.2,70,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.64773082276,0.984252,32,GPSNovice,
189500,2021-02-26 22:57:48,38.9259749429955,-76.633205322459,0.984252,,,128.64773082276,0,0,19.2950137408,10,4,15.351,128.64773082276,0.984252,1.3645334,19.5635504948,0,0,-0.223694,319.1, 0.5, 1.1,0,0,1024,1024,1029,1024,319,-20.2,70,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.64773082276,0.984252,32,GPSNovice,
189600,2021-02-26 22:57:48,38.9259750328271,-76.6332050310439,0.984252,,,128.64773082276,0,0,19.3774284416,10,4,15.351,128.64773082276,0.984252,1.3645334,19.5635504948,0,0,0,319.1, 0.4, 1.2,0,0,1024,1024,1029,1024,319,-20.2,69,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.64773082276,0.984252,32,GPSNovice,
189700,2021-02-26 22:57:48,38.9259750216745,-76.6332050199415,0.984252,,,128.64773082276,0,0,19.3806108564,10,4,15.351,128.64773082276,0.984252,1.3645334,19.5635504948,0,0,0,319, 0.5, 1.3,0,0,1024,1024,1029,1024,319,-20.2,69,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.64773082276,0.984252,32,GPSNovice,
189800,2021-02-26 22:57:48,38.9259748206521,-76.6332049161795,0.984252,,,128.64773082276,0,0,19.4108273928,10,4,15.351,128.64773082276,0.984252,1.3645334,19.5635504948,0,0,0,319, 0.7, 1.3,0,0,1024,1024,1198,1024,319,-20.2,69,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.64773082276,0.984252,32,GPSNovice,
189900,2021-02-26 22:57:49,38.9259748237372,-76.6332048989855,0.984252,,,128.64773082276,0,0,19.4157158444,10,4,15.351,128.64773082276,0.984252,1.3645334,19.5635504948,0,0,0,318.9, 0.8, 1.3,0,0,1024,1024,1341,1024,319,-20.2,69,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.64773082276,0.984252,32,GPSNovice,
190000,2021-02-26 22:57:49,38.9259748268396,-76.6332045875915,0.984252,,,128.64773082276,0,0,19.5040688656,9,4,15.351,128.64773082276,0.984252,1.3645334,19.5635504948,0,0,0,318.9, 0.8, 1.3,0,0,1024,1024,1334,1024,319,-20.2,69,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.64773082276,0.984252,32,GPSNovice,
190100,2021-02-26 22:57:49,38.9259748262237,-76.6332045903167,0.984252,,,128.64773082276,0,0,19.5033142724,9,4,15.351,128.64773082276,0.984252,1.3645334,19.5635504948,0,0,0,319, 0.8, 1.1,0,0,1024,1024,1306,1024,319,-20.2,69,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.64773082276,0.984252,32,GPSNovice,
190200,2021-02-26 22:57:49,38.9259746314321,-76.6332043801157,0.984252,,,128.64773082276,0.328084,0,19.5639441956,9,4,15.351,128.64773082276,0.984252,1.3645334,19.5639441956,0,0,-0.223694,319, 0.7, 1.1,0,0,1024,1024,1271,1024,319,-20.2,69,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.64773082276,0.984252,32,GPSNovice,
190300,2021-02-26 22:57:49,38.9259746191923,-76.6332043897882,0.984252,,,128.64773082276,0.328084,0,19.5612867152,9,4,15.351,128.64773082276,0.984252,1.3645334,19.5639441956,0,0,-0.223694,319, 0.7, 1.3,0,0,1024,1024,1191,1024,319,-20.2,69,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.64773082276,0.984252,32,GPSNovice,
190400,2021-02-26 22:57:49,38.9259743162128,-76.6332042908691,0.984252,,,128.64773082276,0.328084,0,19.5914376348,9,4,15.351,128.64773082276,0.984252,1.3645334,19.5914376348,0,0,-0.223694,319, 0.7, 1.5,0,0,1024,1024,1193,1024,319,-20.2,69,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.64773082276,0.984252,32,GPSNovice,
190500,2021-02-26 22:57:49,38.9259743158973,-76.6332042947827,0.984252,,,128.64773082276,0.328084,0,19.5903221492,9,4,15.351,128.64773082276,0.984252,1.3645334,19.5914376348,0,0,-0.223694,319, 0.8, 1.4,0,0,1024,1024,1174,1024,319,-20.2,69,3.856,3.86,3.857,3.839,0,0,13.904,96.71,128.64773082276,0.984252,32,GPSNovice,
190600,2021-02-26 22:57:49,38.925974021727,-76.6332041811891,0.984252,,,128.64773082276,0.328084,0,19.6251974784,9,4,15.271,128.64773082276,0.984252,1.3645334,19.6251974784,0,0,0,319, 0.8, 1.4,0,0,1024,1024,1081,1024,319,-20.2,69,3.849,3.85,3.846,3.827,0,0,14.014,96.71,128.64773082276,0.984252,32,GPSNovice,
190700,2021-02-26 22:57:49,38.9259740278732,-76.6332041654047,1.312336,,,128.97581482276,0.328084,0,19.629593804,9,4,15.271,128.97581482276,1.312336,1.3645334,19.629593804,0,0,0,319, 0.8, 1.3,0,0,1024,1024,1029,1024,319,-20.2,69,3.849,3.85,3.846,3.827,0,0,14.014,96.71,128.97581482276,1.312336,32,GPSNovice,
190800,2021-02-26 22:57:49,38.9259736361331,-76.6332040660213,1.312336,,,128.97581482276,0.328084,0,19.6621725452,9,4,15.271,128.97581482276,1.312336,1.3645334,19.6621725452,0,0,0,318.9, 0.9, 1.3,0,0,1024,1024,1029,1024,319,-20.2,69,3.849,3.85,3.846,3.827,0,0,14.014,96.71,128.97581482276,1.312336,32,GPSNovice,
190900,2021-02-26 22:57:49,38.9259736434263,-76.6332040639335,1.312336,,,128.97581482276,0.328084,0,19.6626646712,9,4,15.271,128.97581482276,1.312336,1.3645334,19.6626646712,0,0,0,319, 1, 1.2,0,0,1024,1024,1043,1024,319,-20.2,69,3.849,3.85,3.846,3.827,0,0,14.014,96.71,128.97581482276,1.312336,32,GPSNovice,
191000,2021-02-26 22:57:50,38.9259736368141,-76.6332040606679,1.312336,,,128.97581482276,0.328084,0,19.6636817316,9,4,15.271,128.97581482276,1.312336,1.3645334,19.6636817316,0,0,0,319, 0.9, 1.1,0,0,1024,1024,1118,907,319,-20.2,69,3.849,3.85,3.846,3.827,0,0,14.014,96.71,128.97581482276,1.312336,32,GPSNovice,
191100,2021-02-26 22:57:50,38.9259736229204,-76.6332040493282,1.312336,,,128.97581482276,0.328084,0,19.6670609968,9,4,15.271,128.97581482276,1.312336,1.3645334,19.6670609968,0,0,0,319, 0.8, 1,0,0,1024,1024,1044,711,318.3,-20.2,69,3.849,3.85,3.846,3.827,0,0,14.014,96.71,128.97581482276,1.312336,32,GPSNovice,
191200,2021-02-26 22:57:50,38.9259739139979,-76.6332040529481,1.312336,,,128.97581482276,0.328084,0,19.6626646712,9,4,15.271,128.97581482276,1.312336,1.3645334,19.6670609968,0,0,0,318.7, 0.8, 1.1,0,0,1024,1024,1023,449,316.2,-20.2,69,3.849,3.85,3.846,3.827,0,0,14.014,96.71,128.97581482276,1.312336,32,GPSNovice,
191300,2021-02-26 22:57:50,38.9259739139299,-76.633204064773,1.312336,,,128.97581482276,0.328084,0,19.6593182144,9,4,15.271,128.97581482276,1.312336,1.3645334,19.6670609968,0,0,0,317.3, 0.9, 1.1,0,0,1024,1024,853,364,313.9,-20.2,69,3.849,3.85,3.846,3.827,0,0,14.014,96.71,128.97581482276,1.312336,32,GPSNovice,
191400,2021-02-26 22:57:50,38.9259744244562,-76.6332037772387,1.312336,,,128.97581482276,0.328084,0,19.736385146,10,4,15.271,128.97581482276,1.312336,1.3645334,19.736385146,0,0,0,313.5, 1, 1.1,0,0,1024,1024,1028,902,310.6,-20.2,69,3.849,3.85,3.846,3.827,0,0,14.014,96.71,128.97581482276,1.312336,32,GPSNovice,
191500,2021-02-26 22:57:50,38.9259744108441,-76.6332037829788,1.312336,,,128.97581482276,0,0,19.7348431512,10,4,15.271,128.97581482276,1.312336,1.3645334,19.736385146,0,0,0,308.4, 1, 1.3,0,0,1024,1024,1028,1116,308.7,-20.2,69,3.849,3.85,3.846,3.827,0,0,14.014,96.71,128.97581482276,1.312336,32,GPSNovice,
191600,2021-02-26 22:57:50,38.9259746911042,-76.6332035926852,1.312336,,,128.97581482276,0,0,19.7871069324,11,4,15.351,128.97581482276,1.312336,1.3645334,19.7871069324,0,0,0,304.2, 1, 1.3,0,0,1024,1024,1029,1024,306.9,-20.2,69,3.845,3.85,3.849,3.832,0,0,14.746,96.71,128.97581482276,1.312336,32,GPSNovice,
191700,2021-02-26 22:57:50,38.9259746705148,-76.6332036215046,1.312336,,,128.97581482276,0,0,19.779036066,11,4,15.351,128.97581482276,1.312336,1.3645334,19.7871069324,0,0,0,303.2, 1.2, 1.4,0,0,1024,1024,1029,1024,304.6,-20.2,69,3.845,3.85,3.849,3.832,0,0,14.746,96.71,128.97581482276,1.312336,32,GPSNovice,
191900,2021-02-26 22:57:51,38.9259747703423,-76.6332036147462,1.312336,,,128.97581482276,0,0,19.7804468272,11,4,15.351,128.97581482276,1.312336,1.3645334,19.7871069324,0,0,0,302.4, 1.3, 1.5,0,0,1024,1024,1029,1024,304,-20.2,69,3.845,3.85,3.849,3.832,0,0,14.746,96.71,128.97581482276,1.312336,32,GPSNovice,
192000,2021-02-26 22:57:51,38.9259748754625,-76.6332035941122,1.312336,,,128.97581482276,0,0,19.7858274048,11,4,15.351,128.97581482276,1.312336,1.3645334,19.7871069324,0,0,0,302.3, 1.4, 1.6,0,0,1024,1024,1029,696,303.6,-20.2,69,3.845,3.85,3.849,3.832,0,0,14.746,96.71,128.97581482276,1.312336,32,GPSNovice,
192100,2021-02-26 22:57:51,38.9259748815474,-76.6332035614265,1.312336,,,128.97581482276,0,0,19.7950793736,11,4,15.351,128.97581482276,1.312336,1.3645334,19.7950793736,0,0,0,302.2, 1.4, 1.6,0,0,1024,1024,1007,448,301.4,-20.2,69,3.845,3.85,3.849,3.832,0,0,14.746,96.71,128.97581482276,1.312336,32,GPSNovice,
192200,2021-02-26 22:57:51,38.9259748839663,-76.6332036432818,1.312336,,,128.97581482276,0,0,19.7718510264,11,4,15.351,128.97581482276,1.312336,1.3645334,19.7950793736,0,0,0,300.6, 1.3, 1.6,0,0,1024,1024,1029,1270,298.4,-20.2,69,3.845,3.85,3.849,3.832,0,0,14.746,96.71,128.97581482276,1.312336,32,GPSNovice,
192300,2021-02-26 22:57:51,38.9259748908909,-76.6332036221411,1.312336,,,128.97581482276,0,0,19.7778221552,11,4,15.351,128.97581482276,1.312336,1.3645334,19.7950793736,0,0,0,297.1, 1.2, 1.5,0,0,1024,1024,1029,1024,298.4,-20.2,69,3.845,3.85,3.849,3.832,0,0,14.746,96.71,128.97581482276,1.312336,32,GPSNovice,
192400,2021-02-26 22:57:51,38.9259748886277,-76.6332038340863,1.312336,,,128.97581482276,0,0,19.717684358,11,4,15.351,128.97581482276,1.312336,1.3645334,19.7950793736,0,0,0,295.8, 1.3, 1.6,0,0,1024,1024,1029,1024,297.8,-20.2,69,3.845,3.85,3.849,3.832,0,0,14.746,96.71,128.97581482276,1.312336,32,GPSNovice,
192500,2021-02-26 22:57:51,38.9259748836764,-76.6332038515274,1.312336,,,128.97581482276,0,0,19.7127302896,11,4,15.351,128.97581482276,1.312336,1.3645334,19.7950793736,0,0,0,295.5, 1.3, 1.6,0,0,1024,1024,1029,1024,297.2,-20.2,69,3.845,3.85,3.849,3.832,0,0,14.746,96.71,128.97581482276,1.312336,32,GPSNovice,
